Id,MSSubClass,LotFrontage,LotArea,Neighborhood,Condition1,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Heating,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice
510,20,80,9600,NAmes,Norm,1Fam,1Story,6,1959,1959,Gable,132,991,50,1041,GasA,Y,1041,0,1041,1,0,1,0,TA,6,0,1,270,7,2009,WD,Normal,124500
511,20,75,14559,NAmes,Norm,1Fam,1Story,7,1951,2000,Hip,70,650,178,1008,GasA,Y,1363,0,1363,1,0,1,0,TA,6,2,1,288,6,2009,WD,Normal,164900
512,120,40,6792,NridgHt,Norm,TwnhsE,1Story,5,2005,2006,Gable,94,0,1368,1368,GasA,Y,1368,0,1368,0,0,2,0,Gd,6,1,2,474,3,2006,New,Partial,202665
513,20,70,9100,NAmes,Feedr,1Fam,1Story,5,1958,1958,Gable,0,521,169,864,GasA,Y,864,0,864,1,0,1,0,TA,5,0,2,624,7,2006,WD,Normal,129900
514,20,71,9187,Mitchel,Norm,1Fam,1Story,5,1983,1983,Gable,0,336,748,1084,GasA,Y,1080,0,1080,0,0,1,1,TA,5,0,2,484,6,2007,WD,Normal,134000
515,45,55,10594,Crawfor,Norm,1Fam,1.5Unf,5,1926,1950,Gable,0,0,768,768,Grav,N,789,0,789,0,0,1,0,TA,5,0,1,200,6,2007,WD,Normal,96500
516,20,94,12220,NridgHt,Norm,1Fam,1Story,5,2009,2009,Hip,305,1436,570,2006,GasA,Y,2020,0,2020,1,0,2,1,Ex,9,1,3,900,9,2009,New,Partial,402861
517,80,NA,10448,NWAmes,Norm,1Fam,SLvl,6,1972,1972,Gable,333,0,689,689,GasA,Y,1378,741,2119,0,0,2,1,TA,7,1,2,583,8,2009,COD,Abnorml,158000
518,60,79,10208,NoRidge,Norm,1Fam,2Story,5,1996,1997,Gable,921,0,1264,1264,GasA,Y,1277,1067,2344,0,0,2,1,Gd,7,1,3,889,7,2009,WD,Normal,265000
519,60,NA,9531,CollgCr,Norm,1Fam,2Story,5,1998,1998,Gable,0,706,88,794,GasA,Y,882,914,1796,1,0,2,1,TA,7,0,2,546,5,2007,WD,Normal,211000
520,70,53,10918,Crawfor,Norm,1Fam,2Story,9,1926,2004,Gambrel,0,0,1276,1276,GasA,Y,1276,804,2080,0,0,1,1,Gd,9,2,1,282,6,2009,WD,Normal,234000
521,190,60,10800,OldTown,Norm,2fmCon,2Story,7,1900,2000,Gable,0,0,0,0,GasA,N,694,600,1294,0,0,2,0,TA,7,0,0,0,8,2008,WD,Normal,106250
522,20,90,11988,NAmes,Feedr,1Fam,1Story,6,1957,1957,Gable,0,777,467,1244,GasA,Y,1244,0,1244,0,0,1,1,TA,6,2,1,336,5,2007,WD,Normal,150000
523,50,50,5000,BrkSide,Feedr,1Fam,1.5Fin,7,1947,1950,Gable,0,399,605,1004,GasA,Y,1004,660,1664,0,0,2,0,TA,7,2,2,420,10,2006,WD,Normal,159000
524,60,130,40094,Edwards,PosN,1Fam,2Story,5,2007,2008,Hip,762,2260,878,3138,GasA,Y,3138,1538,4676,1,0,3,1,Ex,11,1,3,884,10,2007,New,Partial,184750
525,60,95,11787,NoRidge,Norm,1Fam,2Story,5,1996,1997,Gable,594,719,660,1379,GasA,Y,1383,1015,2398,1,0,2,1,Gd,8,1,3,834,8,2007,WD,Normal,315750
526,20,62,7500,Somerst,Norm,1Fam,1Story,5,2005,2005,Gable,0,0,1257,1257,GasA,Y,1266,0,1266,0,0,2,0,Gd,6,1,2,453,4,2006,WD,Normal,176000
527,20,70,13300,NAmes,Norm,1Fam,1Story,7,1956,2000,Hip,0,377,551,928,GasA,Y,928,0,928,0,0,1,0,TA,4,0,1,252,6,2007,WD,Normal,132000
528,60,67,14948,NridgHt,Norm,1Fam,2Story,5,2008,2008,Hip,268,1330,122,1452,GasA,Y,1476,1237,2713,1,0,2,1,Ex,11,1,3,858,11,2008,New,Partial,446261
529,30,58,9098,Edwards,Norm,1Fam,1Story,7,1920,2002,Gable,0,348,180,528,GasA,Y,605,0,605,1,0,1,0,TA,5,0,0,0,7,2007,WD,Normal,86000
530,20,NA,32668,Crawfor,Norm,1Fam,1Story,3,1957,1975,Hip,NA,1219,816,2035,GasA,Y,2515,0,2515,1,0,3,0,TA,9,2,2,484,3,2007,WD,Alloca,200624
531,80,85,10200,Timber,Norm,1Fam,SLvl,5,1988,1989,Gable,219,783,678,1461,GasA,Y,1509,0,1509,1,0,2,0,Gd,5,1,2,600,8,2008,WD,Abnorml,175000
532,70,60,6155,BrkSide,RRNn,1Fam,2Story,8,1920,1999,Gable,0,0,611,611,GasA,Y,751,611,1362,0,0,2,0,TA,6,0,2,502,6,2008,WD,Normal,128000
533,20,60,7200,NAmes,Norm,1Fam,1Story,7,1955,2007,Gable,0,0,0,0,GasA,Y,827,0,827,0,0,1,0,TA,5,1,1,392,4,2010,WD,Normal,107500
534,20,50,5000,BrkSide,Norm,1Fam,1Story,3,1946,1950,Gable,0,0,0,0,GasA,N,334,0,334,0,0,1,0,Fa,2,0,0,0,1,2007,WD,Normal,39300
535,60,74,9056,Gilbert,Norm,1Fam,2Story,5,2004,2004,Gable,0,0,707,707,GasA,Y,707,707,1414,0,0,2,1,Gd,6,1,2,403,10,2006,WD,Normal,178000
536,190,70,7000,Edwards,Norm,2fmCon,2Story,7,1910,1991,Gable,0,969,148,1117,GasA,Y,820,527,1347,1,0,1,0,TA,5,0,0,0,1,2008,WD,Normal,107500
537,60,57,8924,CollgCr,Norm,1Fam,2Story,5,1998,1999,Gable,0,0,880,880,GasA,Y,880,844,1724,0,0,2,1,Gd,8,0,2,527,7,2008,WD,Normal,188000
538,20,NA,12735,NAmes,Norm,1Fam,1Story,5,1972,1972,Hip,0,600,264,864,GasA,Y,864,0,864,0,0,1,0,TA,5,0,2,576,4,2008,COD,Normal,111250
539,20,NA,11553,Sawyer,Norm,1Fam,1Story,5,1968,1968,Hip,188,673,378,1051,GasA,Y,1159,0,1159,0,0,1,1,TA,7,1,1,336,7,2006,WD,Normal,158000
540,20,NA,11423,CollgCr,Norm,1Fam,1Story,5,2001,2002,Gable,479,1358,223,1581,GasA,Y,1601,0,1601,1,0,2,0,Gd,6,1,2,670,5,2010,WD,Normal,272000
541,20,85,14601,Timber,Norm,1Fam,1Story,5,2006,2006,Hip,584,1260,578,1838,GasA,Y,1838,0,1838,1,0,2,0,Ex,8,1,3,765,3,2009,WD,Normal,315000
542,60,NA,11000,NoRidge,Norm,1Fam,2Story,5,2000,2000,Gable,72,0,969,969,GasA,Y,997,1288,2285,0,0,2,1,Gd,8,1,3,648,6,2007,WD,Normal,248000
543,20,78,10140,NWAmes,RRAn,1Fam,1Story,5,1998,1999,Hip,0,144,379,1650,GasA,Y,1680,0,1680,1,0,2,0,Gd,7,1,2,583,6,2009,WD,Normal,213250
544,120,34,4058,NAmes,Norm,TwnhsE,SFoyer,5,1998,1998,Gable,182,584,0,723,GasA,Y,767,0,767,1,0,1,0,TA,4,0,1,367,6,2007,WD,Normal,133000
545,60,58,17104,Gilbert,Norm,1Fam,2Story,5,2006,2006,Gable,0,554,100,654,GasA,Y,664,832,1496,1,0,2,1,Gd,7,1,2,426,9,2006,New,Partial,179665
546,50,NA,13837,NWAmes,Norm,1Fam,1.5Fin,5,1988,1988,Gable,178,1002,0,1204,GasA,Y,1377,806,2183,0,0,2,1,Gd,9,0,3,786,2,2006,WD,Normal,229000
547,50,70,8737,BrkSide,Norm,1Fam,1.5Fin,7,1923,1950,Gable,0,300,765,1065,GasA,Y,915,720,1635,0,0,1,1,TA,6,1,2,440,5,2007,WD,Normal,210000
548,85,54,7244,Mitchel,Norm,1Fam,SFoyer,7,1970,1970,Gable,0,619,149,768,GasA,Y,768,0,768,1,0,1,0,TA,5,0,2,624,4,2007,WD,Normal,129500
549,20,49,8235,OldTown,Feedr,1Fam,1Story,7,1955,1995,Gable,0,180,0,825,GasA,Y,825,0,825,1,0,1,0,TA,4,0,2,720,6,2008,WD,Normal,125000
550,60,75,9375,Somerst,Norm,1Fam,2Story,5,2003,2004,Gable,0,0,912,912,GasA,Y,912,1182,2094,0,0,2,1,Gd,8,1,2,615,11,2009,WD,Normal,263000
551,120,53,4043,NPkVill,Norm,TwnhsE,1Story,6,1977,1977,Gable,0,559,510,1069,GasA,Y,1069,0,1069,0,0,2,0,TA,4,0,2,440,10,2008,COD,Abnorml,140000
552,20,50,6000,OldTown,Norm,1Fam,1Story,6,1957,1957,Hip,0,308,620,928,GasA,Y,928,0,928,0,0,1,0,TA,5,0,1,288,6,2008,WD,Normal,112500
553,20,87,11146,NridgHt,Norm,1Fam,1Story,5,2006,2006,Gable,250,0,1709,1709,GasA,Y,1717,0,1717,0,0,2,0,Gd,7,1,3,908,7,2009,WD,Normal,255500
554,20,67,8777,Edwards,Feedr,1Fam,1Story,5,1949,2003,Gable,0,0,0,0,GasA,Y,1126,0,1126,0,0,2,0,Gd,5,0,2,520,5,2009,WD,Normal,108000
555,60,85,10625,NridgHt,Norm,1Fam,2Story,5,2003,2004,Gable,292,866,132,998,GasA,Y,1006,1040,2046,1,0,2,1,Gd,8,1,3,871,8,2008,WD,Normal,284000
556,45,58,6380,BrkSide,Norm,1Fam,1.5Unf,6,1922,1950,Gable,0,0,993,993,GasA,Y,1048,0,1048,0,0,1,0,TA,5,1,1,280,8,2006,WD,Normal,113000
557,20,69,14850,NAmes,Norm,1Fam,1Story,5,1957,1957,Gable,0,895,197,1092,GasA,Y,1092,0,1092,1,0,1,0,TA,6,1,1,299,5,2006,WD,Normal,141000
558,50,60,11040,IDOTRR,Norm,1Fam,1.5Fin,6,1920,1950,Gable,0,637,0,637,GasA,Y,897,439,1336,0,0,1,1,TA,7,0,1,570,9,2006,COD,Normal,108000
559,60,57,21872,Gilbert,Norm,1Fam,2Story,5,1996,1997,Gable,0,604,125,729,GasA,Y,729,717,1446,0,1,2,1,TA,6,1,2,406,8,2008,WD,Normal,175000
560,120,NA,3196,Blmngtn,Norm,TwnhsE,1Story,5,2003,2004,Gable,18,0,1374,1374,GasA,Y,1557,0,1557,0,0,2,0,Gd,7,1,2,420,10,2006,WD,Normal,234000
561,20,NA,11341,Sawyer,Norm,1Fam,1Story,6,1957,1996,Hip,180,1302,90,1392,GasA,Y,1392,0,1392,1,0,1,1,TA,5,1,2,528,5,2010,WD,Normal,121500
562,20,77,10010,Mitchel,Norm,1Fam,1Story,5,1974,1975,Gable,0,1071,195,1389,GasA,Y,1389,0,1389,1,0,1,0,TA,6,1,2,418,4,2006,WD,Normal,170000
563,30,63,13907,Edwards,Norm,1Fam,1Story,6,1940,1969,Gable,0,290,706,996,GasA,Y,996,0,996,1,0,1,0,TA,6,1,0,0,7,2008,WD,Normal,108000
564,50,66,21780,Edwards,Norm,1Fam,1.5Fin,7,1918,1950,Gable,0,0,1163,1163,GasA,Y,1163,511,1674,0,0,2,0,TA,8,1,2,396,7,2008,WD,Normal,185000
565,60,NA,13346,NoRidge,Norm,1Fam,2Story,5,1992,2000,Gable,0,728,367,1095,GasA,Y,1166,1129,2295,1,0,2,1,Gd,9,1,2,590,7,2006,WD,Normal,268000
566,70,66,6858,SWISU,Norm,1Fam,2Story,4,1915,1950,Gable,0,0,806,806,GasA,N,841,806,1647,1,0,1,1,Fa,6,0,1,216,5,2010,WD,Normal,128000
567,60,77,11198,StoneBr,Norm,1Fam,2Story,5,2005,2007,Hip,245,0,1122,1122,GasA,Y,1134,1370,2504,0,0,2,1,Ex,11,1,3,656,6,2008,WD,Normal,325000
568,20,70,10171,NridgHt,Norm,1Fam,1Story,5,2004,2004,Gable,168,2,1515,1517,GasA,Y,1535,0,1535,0,0,2,0,Gd,7,0,2,532,3,2010,WD,Normal,214000
569,50,79,12327,SawyerW,Norm,1Fam,1.5Fin,8,1983,2009,Gable,0,1441,55,1496,GasA,Y,1496,636,2132,1,0,1,1,Gd,5,1,2,612,9,2009,WD,Normal,316600
570,90,NA,7032,NAmes,Norm,Duplex,SFoyer,5,1979,1979,Gable,0,943,0,943,GasA,Y,943,0,943,1,0,1,0,TA,4,2,2,600,12,2006,WD,Normal,135960
571,90,74,13101,NAmes,Norm,Duplex,1Story,5,1965,1965,Gable,108,231,1497,1728,GasA,Y,1728,0,1728,0,0,2,0,TA,10,0,2,576,11,2008,WD,Normal,142600
572,20,60,7332,NAmes,Norm,1Fam,1Story,6,1959,1959,Gable,207,414,450,864,GasA,Y,864,0,864,1,0,1,0,Gd,4,0,1,288,10,2006,WD,Abnorml,120000
573,60,83,13159,Timber,Norm,1Fam,2Story,5,2009,2009,Gable,0,0,846,846,GasA,Y,846,846,1692,0,0,2,1,Gd,6,0,2,650,7,2009,New,Partial,224500
574,80,76,9967,Gilbert,Norm,1Fam,SLvl,5,2000,2000,Gable,0,0,384,384,GasA,Y,774,656,1430,0,0,2,1,TA,8,1,2,400,12,2007,WD,Normal,170000
575,80,70,10500,NAmes,Norm,1Fam,SLvl,7,1971,2005,Gambrel,82,349,23,372,GasA,Y,576,533,1109,0,1,1,0,TA,5,0,1,288,12,2007,WD,Normal,139000
576,50,80,8480,NAmes,Norm,1Fam,1.5Fin,5,1947,1950,Gable,0,442,390,832,GasA,Y,832,384,1216,0,0,1,0,TA,6,0,1,336,10,2008,COD,Abnorml,118500
577,50,52,6292,SWISU,Norm,1Fam,1.5Fin,7,1928,1950,Gable,0,0,861,861,GasA,Y,877,600,1477,0,1,2,0,TA,6,1,1,216,8,2009,WD,Normal,145000
578,80,96,11777,Sawyer,Norm,1Fam,SLvl,6,1966,1966,Gable,97,328,285,1164,GasA,Y,1320,0,1320,1,0,1,0,TA,6,2,2,564,5,2006,WD,Abnorml,164500
579,160,34,3604,Somerst,Norm,TwnhsE,2Story,5,2007,2007,Gable,0,0,689,689,GasA,Y,703,689,1392,0,0,2,0,Gd,5,0,2,540,2,2008,WD,Abnorml,146000
580,50,81,12150,OldTown,Norm,1Fam,1.5Fin,5,1954,1954,Gable,335,0,1050,1050,GasA,N,1050,745,1795,0,0,2,0,TA,7,0,1,352,11,2008,WD,Normal,131500
581,20,NA,14585,NAmes,Norm,1Fam,1Story,6,1960,1987,Gable,85,594,331,1144,GasA,Y,1429,0,1429,0,1,1,0,Gd,7,2,2,572,6,2007,WD,Normal,181900
582,20,98,12704,NridgHt,Norm,1Fam,1Story,5,2008,2009,Hip,306,0,2042,2042,GasA,Y,2042,0,2042,0,0,2,1,Ex,8,1,3,1390,8,2009,New,Partial,253293
583,90,81,11841,Edwards,Norm,Duplex,SFoyer,5,1990,1990,Gable,104,816,0,816,GasA,Y,816,0,816,1,0,1,0,TA,5,0,0,0,5,2007,WD,Normal,118500
584,75,75,13500,OldTown,Artery,1Fam,2.5Unf,9,1893,2000,Gable,0,0,1237,1237,GasA,Y,1521,1254,2775,0,0,3,1,Gd,9,1,2,880,7,2008,WD,Normal,325000
585,50,51,6120,BrkSide,Norm,1Fam,1.5Fin,7,1935,1995,Gable,0,0,884,884,GasA,Y,989,584,1573,0,0,1,0,Gd,6,0,1,240,7,2009,WD,Normal,133000
586,20,88,11443,Timber,Norm,1Fam,1Story,5,2005,2006,Hip,208,1460,408,1868,GasA,Y,2028,0,2028,1,0,2,0,Gd,7,2,3,880,3,2006,New,Partial,369900
587,30,55,10267,BrkSide,RRAn,1Fam,1Story,7,1918,2000,Gable,0,210,0,816,GasA,Y,838,0,838,1,0,1,0,Fa,5,0,1,275,5,2008,WD,Normal,130000
588,85,74,8740,Sawyer,Norm,1Fam,SFoyer,6,1982,1982,Hip,0,672,168,840,GasA,Y,860,0,860,1,0,1,0,TA,4,0,2,528,7,2009,WD,Normal,137000
589,20,65,25095,ClearCr,Norm,1Fam,1Story,8,1968,2003,Flat,0,1324,113,1437,GasA,Y,1473,0,1473,2,0,1,0,Ex,5,2,1,452,6,2009,WD,Partial,143000
590,40,50,9100,BrkSide,RRAn,1Fam,1Story,6,1930,1960,Gable,0,0,742,742,GasA,Y,779,0,935,0,0,1,0,TA,4,0,1,308,8,2008,WD,Normal,79500
591,60,64,8320,CollgCr,Norm,1Fam,2Story,5,2004,2004,Gable,0,490,280,770,GasA,Y,770,812,1582,0,0,2,1,Gd,6,0,2,520,9,2008,WD,Normal,185900
592,60,97,13478,NridgHt,Norm,1Fam,2Story,5,2008,2008,Gable,420,1338,384,1722,GasA,Y,1728,568,2296,1,0,2,1,Ex,10,1,3,842,6,2009,ConLI,Normal,451950
593,20,60,6600,Mitchel,Norm,1Fam,1Story,8,1982,2003,Gable,0,816,0,816,GasA,Y,816,0,816,1,0,1,0,TA,4,0,2,816,6,2008,WD,Normal,138000
594,120,NA,4435,CollgCr,Norm,TwnhsE,1Story,5,2003,2003,Gable,170,685,163,848,GasA,Y,848,0,848,1,0,1,0,Gd,4,0,2,420,5,2009,WD,Normal,140000
595,20,88,7990,CollgCr,Norm,1Fam,1Story,6,1975,1975,Hip,0,0,924,924,GasA,Y,924,0,924,0,0,1,0,TA,5,0,1,280,4,2008,WD,Normal,110000
596,20,69,11302,StoneBr,Norm,1Fam,1Story,5,2005,2006,Gable,238,1422,392,1814,GasA,Y,1826,0,1826,1,0,2,0,Gd,7,1,3,758,8,2006,New,Partial,319000
597,70,60,3600,OldTown,Norm,1Fam,2Story,7,1910,1993,Gable,0,0,684,684,GasA,N,684,684,1368,0,0,1,0,TA,7,0,1,216,10,2006,WD,Normal,114504
598,120,53,3922,Blmngtn,Norm,TwnhsE,1Story,5,2006,2007,Gable,72,0,1258,1258,GasA,Y,1402,0,1402,0,2,0,2,Gd,7,1,3,648,2,2007,New,Partial,194201
599,20,80,12984,Crawfor,Norm,1Fam,1Story,6,1977,1977,Gable,459,1283,0,1430,GasA,Y,1647,0,1647,1,0,2,0,Gd,7,1,2,621,3,2006,WD,Normal,217500
600,160,24,1950,Blueste,Norm,Twnhs,2Story,6,1980,1980,Gable,0,81,23,716,GasA,Y,716,840,1556,1,0,2,1,TA,6,1,2,452,7,2008,COD,Normal,151000
601,60,74,10927,NridgHt,Norm,1Fam,2Story,5,2005,2005,Gable,280,546,512,1058,GasA,Y,1058,846,1904,1,0,2,1,Ex,8,1,2,736,6,2006,WD,Normal,275000
602,50,50,9000,IDOTRR,Norm,1Fam,1.5Fin,6,1937,1950,Gable,0,0,780,780,GasA,Y,780,595,1375,0,0,1,1,Gd,6,1,1,544,12,2007,WD,Normal,141000
603,60,80,10041,SawyerW,Norm,1Fam,2Story,5,1992,1992,Gable,0,789,119,908,GasA,Y,927,988,1915,1,0,2,1,Gd,8,1,2,506,2,2006,WD,Abnorml,220000
604,160,30,3182,Somerst,Norm,TwnhsE,2Story,5,2004,2005,Gable,0,0,600,600,GasA,Y,600,600,1200,0,0,2,1,Gd,4,0,2,480,6,2010,WD,Normal,151000
605,20,88,12803,CollgCr,Norm,1Fam,1Story,5,2002,2002,Gable,99,922,572,1494,GasA,Y,1494,0,1494,1,0,2,0,Gd,6,1,2,530,9,2008,WD,Normal,221000
606,60,85,13600,NAmes,Norm,1Fam,2Story,6,1965,1990,Gable,176,454,314,768,GasA,Y,1186,800,1986,0,0,2,1,TA,7,3,2,486,10,2009,WD,Normal,205000
607,20,82,12464,CollgCr,Norm,1Fam,1Story,5,1996,1996,Gable,0,732,308,1040,GasA,Y,1040,0,1040,1,0,1,0,Gd,6,0,2,576,11,2009,WD,Normal,152000
608,20,78,7800,Edwards,Norm,1Fam,2Story,8,1948,2002,Gable,0,603,293,896,GasA,Y,1112,896,2008,1,0,3,0,Ex,8,0,1,230,8,2006,WD,Normal,225000
609,70,78,12168,Crawfor,Norm,1Fam,2Story,6,1934,1998,Gable,0,428,537,965,GasA,Y,1940,1254,3194,0,0,2,1,TA,10,2,2,380,9,2007,WD,Alloca,359100
610,20,61,7943,Sawyer,Feedr,1Fam,1Story,5,1961,1961,Gable,192,903,126,1029,GasA,Y,1029,0,1029,1,0,1,0,TA,5,0,1,261,4,2007,WD,Normal,118500
611,60,NA,11050,CollgCr,PosN,1Fam,2Story,5,2000,2000,Hip,204,904,536,1440,GasA,Y,1476,677,2153,1,0,2,1,Ex,8,2,3,736,5,2009,WD,Normal,313000
612,80,NA,10395,NWAmes,Norm,1Fam,SLvl,6,1978,1978,Gable,233,605,427,1032,GasA,Y,1032,0,1032,0,1,2,0,TA,6,1,2,564,7,2007,WD,Normal,148000
613,60,NA,11885,CollgCr,Norm,1Fam,2Story,5,2001,2001,Gable,108,990,309,1299,GasA,Y,1299,573,1872,1,0,2,1,Ex,7,1,2,531,11,2009,WD,Normal,261500
614,20,70,8402,Mitchel,Feedr,1Fam,1Story,5,2007,2007,Gable,0,206,914,1120,GasA,Y,1120,0,1120,0,0,1,0,TA,6,0,0,0,12,2007,New,Partial,147000
615,180,21,1491,MeadowV,Norm,TwnhsE,SFoyer,6,1972,1972,Gable,0,150,0,630,GasA,Y,630,0,630,1,0,1,0,TA,3,0,0,0,5,2010,WD,Normal,75500
616,85,80,8800,NAmes,Feedr,1Fam,SFoyer,7,1963,1963,Gable,156,763,173,936,GasA,Y,1054,0,1054,1,0,1,0,Gd,6,0,2,480,5,2010,WD,Abnorml,137500
617,60,NA,7861,Gilbert,Norm,1Fam,2Story,5,2002,2003,Gable,0,457,326,783,GasA,Y,807,702,1509,1,0,2,1,Gd,7,1,2,393,6,2006,WD,Normal,183200
618,45,59,7227,NAmes,Artery,1Fam,1.5Unf,6,1954,1954,Gable,0,0,832,832,GasA,Y,832,0,832,0,0,1,0,Gd,4,0,2,528,6,2008,WD,Normal,105500
619,20,90,11694,NridgHt,Norm,1Fam,1Story,5,2007,2007,Hip,452,48,1774,1822,GasA,Y,1828,0,1828,0,0,2,0,Gd,9,1,3,774,7,2007,New,Partial,314813
620,60,85,12244,Timber,Norm,1Fam,2Story,5,2003,2003,Hip,226,871,611,1482,GasA,Y,1482,780,2262,1,0,2,1,Gd,10,2,3,749,8,2008,WD,Normal,305000
621,30,45,8248,Edwards,Norm,1Fam,1Story,3,1914,1950,Gable,0,41,823,864,GasA,N,864,0,864,1,0,1,0,TA,5,0,0,0,9,2008,WD,Normal,67000
622,60,90,10800,NWAmes,Norm,1Fam,2Story,7,1974,1997,Gable,0,956,384,1522,GasA,Y,1548,1066,2614,0,0,2,1,TA,9,1,2,624,6,2008,WD,Normal,240000
623,20,71,7064,Sawyer,Norm,1Fam,1Story,6,1977,1977,Gable,153,560,420,980,GasA,Y,980,0,980,0,0,1,0,TA,6,0,2,484,7,2009,WD,Normal,135000
624,160,NA,2117,Somerst,Norm,TwnhsE,2Story,5,2000,2000,Gable,513,420,336,756,GasA,Y,756,756,1512,0,0,2,1,Gd,4,1,2,440,6,2007,WD,Normal,168500
625,60,80,10400,NWAmes,Norm,1Fam,2Story,5,1972,1972,Gable,288,247,485,732,GasA,Y,1012,778,1790,1,0,1,2,TA,8,1,2,484,11,2006,WD,Normal,165150
626,20,87,10000,NAmes,Norm,1Fam,1Story,6,1962,1962,Hip,261,0,1116,1116,GasA,Y,1116,0,1116,0,0,1,1,TA,5,0,2,440,2,2010,WD,Normal,160000
627,20,NA,12342,NAmes,Norm,1Fam,1Story,5,1960,1978,Hip,0,0,978,978,GasA,Y,1422,0,1422,0,0,1,0,TA,6,1,1,286,8,2007,WD,Normal,139900
628,80,80,9600,NAmes,Norm,1Fam,SLvl,6,1955,1972,Gable,164,674,350,1156,GasA,Y,1520,0,1520,1,0,1,0,TA,7,2,1,364,3,2010,WD,Normal,153000
629,60,70,11606,NAmes,Norm,1Fam,2Story,5,1969,1969,Gable,192,650,390,1040,GasA,Y,1040,1040,2080,0,1,1,2,Fa,9,2,2,504,9,2007,WD,Family,135000
630,80,82,9020,NAmes,Feedr,1Fam,SLvl,5,1964,1964,Gable,259,624,288,1248,GasA,Y,1350,0,1350,1,0,1,1,TA,6,0,2,520,6,2008,WD,Normal,168500
631,70,50,9000,OldTown,Artery,1Fam,2Story,6,1880,1991,Gable,0,0,636,636,GasA,Y,1089,661,1750,0,0,1,0,Ex,8,0,1,240,6,2006,WD,Abnorml,124000
632,120,34,4590,NridgHt,Norm,Twnhs,1Story,5,2006,2006,Gable,108,24,1530,1554,GasA,Y,1554,0,1554,0,0,2,0,Gd,6,1,2,627,8,2007,WD,Normal,209500
633,20,85,11900,NWAmes,Norm,1Fam,1Story,5,1977,1977,Hip,209,822,564,1386,GasA,Y,1411,0,1411,0,0,2,0,TA,6,1,2,544,4,2009,WD,Family,82500
634,20,80,9250,NAmes,Norm,1Fam,1Story,7,1954,2005,Gable,0,480,108,1056,GasA,Y,1056,0,1056,0,1,1,0,TA,6,0,1,260,7,2007,WD,Normal,139400
635,90,64,6979,OldTown,Norm,Duplex,SFoyer,5,1980,1980,Gable,0,1056,0,1056,GasA,Y,1056,0,1056,2,0,0,0,TA,4,0,2,576,6,2010,WD,Normal,144000
636,190,60,10896,SWISU,Feedr,2fmCon,2.5Fin,7,1914,1995,Hip,0,256,1184,1440,GasA,Y,1440,1440,3395,0,0,2,0,Fa,14,0,0,0,3,2007,WD,Abnorml,200000
637,30,51,6120,BrkSide,Norm,1Fam,1Story,3,1936,1950,Gable,0,0,264,264,Grav,N,800,0,800,0,0,1,0,Fa,4,1,0,0,1,2009,ConLw,Normal,60000
638,190,50,6000,OldTown,Norm,2fmCon,1.5Fin,4,1954,1954,Gable,0,0,811,811,GasA,Y,811,576,1387,0,0,2,0,Gd,7,0,1,256,11,2009,WD,Normal,93000
639,30,67,8777,Edwards,Feedr,1Fam,1Story,7,1910,1950,Gable,0,0,796,796,GasA,Y,796,0,796,0,0,1,0,TA,4,0,0,0,5,2008,WD,Normal,85000
640,120,53,3982,Blmngtn,Norm,TwnhsE,1Story,5,2006,2006,Hip,0,1154,366,1520,GasA,Y,1567,0,1567,1,0,2,0,Ex,7,1,3,648,10,2006,New,Partial,264561
641,120,62,12677,NridgHt,Norm,TwnhsE,1Story,5,2003,2004,Hip,472,1218,300,1518,GasA,Y,1518,0,1518,0,0,1,1,Ex,6,1,2,588,4,2008,WD,Normal,274000
642,60,NA,7050,Somerst,Norm,1Fam,2Story,5,2001,2001,Gable,0,738,319,1057,GasA,Y,1057,872,1929,1,0,2,1,Gd,7,1,2,650,5,2007,WD,Normal,226000
643,80,75,13860,NAmes,Norm,1Fam,SLvl,7,1972,1995,Gable,0,1410,542,1952,GasA,Y,2000,704,2704,1,0,2,1,Ex,9,3,2,538,7,2009,WD,Normal,345000
644,60,80,10793,NWAmes,RRAn,1Fam,2Story,5,1969,1969,Mansard,263,493,0,780,GasA,Y,780,840,1620,0,0,2,1,TA,7,0,2,462,4,2007,WD,Normal,152000
645,20,85,9187,Somerst,Norm,1Fam,1Story,5,2009,2009,Gable,162,1121,645,1766,GasA,Y,1766,0,1766,1,0,2,1,Ex,7,1,3,478,10,2009,New,Partial,370878
646,20,NA,10530,NAmes,Norm,1Fam,1Story,5,1971,1971,Hip,0,282,664,981,GasA,Y,981,0,981,1,0,1,1,TA,5,0,2,576,3,2007,WD,Normal,143250
647,20,60,7200,NAmes,Norm,1Fam,1Story,5,1950,1950,Hip,0,0,0,0,GasA,Y,1048,0,1048,0,0,1,0,TA,7,0,2,420,7,2008,WD,Normal,98300
648,20,85,10452,Edwards,Norm,1Fam,1Story,5,1953,1953,Hip,216,500,594,1094,GasA,Y,1094,0,1094,0,0,1,0,TA,5,2,2,495,6,2008,WD,Normal,155000
